method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,219,276.57478579704184,-5917.631857140517,-5894.521641781542,,5000,1,70631629,ok
Corenflos DPF,20,20,0,220,277.93923124996945,-5916.3062482666755,-5894.622911191827,,5000,1,70631630,ok
Corenflos DPF,20,20,0,221,279.25558228895534,-5922.075731332763,-5895.36537786773,,5000,1,70631631,ok
Corenflos DPF,20,20,0,222,280.57219545100816,-5915.781550588574,-5895.242147103542,,5000,1,70631632,ok
Corenflos DPF,20,20,0,223,281.91956639196724,-5917.513615428126,-5893.683697660352,,5000,1,70631633,ok
Corenflos DPF,20,20,0,224,283.2605766049819,-5917.249859280735,-5893.5223617070915,,5000,1,70631634,ok
Corenflos DPF,20,20,0,225,284.6109109709505,-5911.860763495048,-5896.7463571449325,,5000,1,70631635,ok
Corenflos DPF,20,20,0,226,285.9753938469803,-5917.686570914197,-5894.12692342246,,5000,1,70631636,ok
Corenflos DPF,20,20,0,227,287.3077568099834,-5918.300179150125,-5895.17941334799,,5000,1,70631637,ok
Corenflos DPF,20,20,0,228,288.67071024596225,-5916.1575191813245,-5895.278249690115,,5000,1,70631638,ok
Corenflos DPF,20,20,0,229,290.01044739899226,-5914.600394411168,-5893.300992042196,,5000,1,70631639,ok
Corenflos DPF,20,20,0,230,291.3433495690115,-5916.013911815258,-5896.818541040758,,5000,1,70631640,ok
Corenflos DPF,20,20,0,231,292.7139445380308,-5918.932834854934,-5896.068415407215,,5000,1,70631641,ok
Corenflos DPF,20,20,0,232,294.03835731197614,-5916.614055425217,-5894.114508603304,,5000,1,70631642,ok
Corenflos DPF,20,20,0,233,295.38602644205093,-5916.359195798346,-5896.7037146048315,,5000,1,70631643,ok
Corenflos DPF,20,20,0,234,296.72621828201227,-5919.6578557689445,-5897.235878180776,,5000,1,70631644,ok
Corenflos DPF,20,20,0,235,298.0744090869557,-5920.008350920617,-5896.383301461431,,5000,1,70631645,ok
Corenflos DPF,20,20,0,236,299.39846823900007,-5918.501735380676,-5896.955614823414,,5000,1,70631646,ok
Corenflos DPF,20,20,0,237,300.73115193797275,-5922.460350005119,-5895.659116363685,,5000,1,70631647,ok
Corenflos DPF,20,20,0,238,302.0936570930062,-5917.261836769893,-5897.338847900539,,5000,1,70631648,ok
Corenflos DPF,20,20,0,239,303.4486674750224,-5920.227524579694,-5898.9085139045565,,5000,1,70631649,ok
